name,series,brand,price,gender,made_in,movement,case_material,strap_material,glass,reference_number
Casio - G,G-Shock,Casio,"EGP 10,795.00",Unisex,China,Quartz,Resin,Resin,Mineral,GW-B5600DC-1DR
Casio - G,G-Shock,Unknown,"EGP 19,350.00",Unisex,China,Unknown,Resin,Resin,Mineral,GW-B5600SGM-1DR
Tommy Hilfiger - Baker,Baker,Tommy Hilfiger,"EGP 11,680.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,171.0.451
Tommy Hilfiger - Jeans,Jeans,Tommy Hilfiger,"EGP 6,900.00",Men,China,Quartz,Stainless Steel Brass,Silicone,Mineral,179.1826
Tommy Hilfiger - Jeans,Jeans,Tommy Hilfiger,"EGP 9,145.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mieneral,179.1823
Tommy Hilfiger - Cami,Cami,Tommy Hilfiger,"EGP 10,060.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,178.2360
Tommy Hilfiger - Asher,Asher,Tommy Hilfiger,"EGP 12,805.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,179.1852
Tommy Hilfiger - Asher,Asher,Tommy Hilfiger,"EGP 14,640.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,179.1871
Tommy Hilfiger - Hendrix,Hendrix,Tommy Hilfiger,"EGP 8,235.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,179.1840
Tommy Hilfiger - Aiden,Aiden,Tommy Hilfiger,"EGP 12,805.00",Men,China,Quartz,Stainless Steel,Silicone,Mineral,179.1859
Tommy Hilfiger - Aiden,Aiden,Tommy Hilfiger,"EGP 14,280.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,179.1857
Fossil - Windfield,Windfield,Fossil,"EGP 3,250.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,BQ2589
Casio - Edifice,Edifice,Casio,"EGP 10,895.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral Glass,EFR-564D-1AVUDF
Casio - Edifice,Edifice,Casio,"EGP 8,750.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral Glass,EFV-540D-1A9VUDF
Casio - Edifice,Edifice,Casio,"EGP 8,750.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral Glass,EFV-540D-2AVUDF
Casio - Edifice,Edifice,Casio,"EGP 8,895.00",Men,China,Quartz,Stainless Steel,Leather,Mineral Glass,EFV-550L-1AVUDF
Tommy Hilfiger - Kennedy,Kennedy,Tommy Hilfiger,"EGP 12,805.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,178.2387
Casio - Youth,Youth,Casio,"EGP 1,925.00",Women,China,Quartz,Resin,Resin,Mineral,LRW-200H-2BVDF
Casio - G,G-Shock,Casio,"EGP 13,250.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2200GC-7ADR
Casio - G,G-Shock,Casio,"EGP 11,495.00",men,China,Quartz,Resin,Resin,Mineral,GA-2200MFR-3ADR
Casio - G,G-Shock,Casio,"EGP 12,195.00",Unisex,China,Quartz,Resin,Resin,Mineral,GA-900AG-1ADR
Casio - G,G-Shock,Casio,"EGP 10,995.00",Men,China,Quartz,Resin,Resin,Mineral,GA-900AS-1ADR
Casio - G,G-Shock,Casio,"EGP 12,495.00",Men,China,Quartz,Resin,Cloth Band,Mineral,GA-900TS-6ADR
Casio - G,G-Shock,Casio,"EGP 15,375.00",Men,China,Quartz,Resin,"Resin Band
Accompanied attached band",Mineral,GAE-2100GC-7ADR
Casio - G,G-Shock,Casio,"EGP 8,995.00",Men,China,Quartz,Resin,Resin,Mineral,GBA-900SM-1A3DR
Casio - G,G-Shock,Casio,"EGP 10,995.00",Unisex,China,Quartz,Resin,Resin,Mineral,GBD-200SM-1A6DR
Casio - G,G-Shock,Casio,"EGP 12,495.00",Women,China,Quartz,Resin,Resin,Mineral,GMA-S130NP-8ADR
Casio - G,G-Shock,Casio,"EGP 8,575.00",Unisex,China,Quartz,Resin,Resin,Mineral,GMA-S2100WT-1ADR
Casio - G,G-Shock,Casio,"EGP 8,575.00",Unisex,China,Quartz,Resin,Resin,Mineral,GMA-S2100WT-7A1DR
Casio - G,G-Shock,Casio,"EGP 25,795.00",Men,China,Quartz,Stainless Steel,Resin,Mineral,GST-B400-1ADR
Casio - G,G-Shock,Casio,"EGP 31,995.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,GST-B400D-1ADR
Casio - G,G-Shock,Casio,"EGP 12,595.00",Men,China,Quartz,Resin,Resin,Mineral,GX-56BB-1DR
Casio - Enticer Ladies,Enticer Ladies,Casio,"EGP 2,795.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-1303D-4AVDF
Casio - Enticer Ladies,Enticer Ladies,Casio,"EGP 2,795.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,LTP-1303D-7AVDF
Tommy Jeans - Tokyo,Tokyo,Tommy Jeans,"EGP 6,900.00",Men,China,Quartz,Plated Stainless Steel,Rubber,Mineral,179.2001
Tommy Jeans - Tokyo,Tokyo,Tommy Jeans,"EGP 6,900.00",Men,China,Quartz,Plated stainless Steel,Rubber,Mineral,179.2002
Tommy Hilfiger - Connor,Connor,Tommy Hilfiger,"EGP 13,725.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,179.1896
Tommy Hilfiger - Maverick,Maverick,Tommy Hilfiger,"EGP 9,145.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,179.1905
Tommy Hilfiger - Decker,Decker,Tommy Hilfiger,"EGP 14,640.00",Men,China,Quartz,Plated Stainless Steel,Rubber,Mineral,Tommy Hilfiger
Hugo Boss - Relax,Relax,Hugo Boss,"EGP 8,160.00",Men,China,Quartz,Plated Stainless Steel,Rubber,Mineral,HB153.0259
Hugo Boss - Casual,Casual,Hugo Boss,"EGP 8,160.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,HB153.0249
Hugo Boss - Sophio,Sophio,Hugo Boss,"EGP 12,700.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,HB151.3941
Tommy Jeans - Berlin,Berlin,Tommy Jeans,"EGP 6,900.00",Unisex,China,Quartz,Plastic,Silicone,Mineral,172.0027
Tommy Hilfiger - Connor,Connor,Tommy Hilfiger,"EGP 12,900.00",Men,China,Quartz,Plated Stainless Steel,Rubber,Mineral,179.1931
Tommy Hilfiger - Harley,Harley,Tommy Hilfiger,"EGP 13,725.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,179.1894
Tommy Hilfiger - Kennedy,Kennedy,Tommy Hilfiger,"EGP 12,080.00",Women,China,Quartz,Stainless Steel,Silicone,Mineral,178.2389
Tommy Hilfiger - Maces,Maces,Tommy Hilfiger,"EGP 7,315.00",Men,China,Quartz,Plated Stainless Steel,Leather,Mineral,179.1818
Tommy Hilfiger - Maces,Maces,Tommy Hilfiger,"EGP 7,500.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,179.1819
Tommy Hilfiger - Sport,Sport,Tommy Hilfiger,"EGP 8,420.00",Men,China,Quartz,Stainless Steel,Rubber,Mineral,179.1868
Tommy Hilfiger - Maverick,Maverick,Tommy Hilfiger,"EGP 9,145.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,179.1904
Casio - Baby,Baby-G,Casio,"EGP 7,395.00",Women,China,Quartz,Resin,Resin,Mineral,BLX-565-2DR
Casio - Baby,Baby-G,Casio,"EGP 7,395.00",Women,China,Quartz,Resin,Resin,Mineral,BLX-565S-2DR
Casio - Edifice,Edifice,Casio,"EGP 8,450.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,EFR-526L-1AVUDF
Casio - Edifice,Edifice,Casio,"EGP 8,895.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,EFV-620D-1A2VUDF
Casio - Edifice,Edifice,Casio,"EGP 8,895.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,EFV-620L-1AVUDF
Casio - G,G-Shock,Casio,"EGP 8,695.00",Men,China,Quartz,Resin,Resin,Mineral,GA-100BP-1ADR
Casio - G,G-Shock,Casio,"EGP 11,095.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2200SKL-4ADR
Casio - G,G-Shock,Casio,"EGP 10,350.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2200SKL-8ADR
Casio - G,G-Shock,Casio,"EGP 11,195.00",Men,China,Quartz,Resin,Resin,Mineral,GA-B2100-3ADR
Casio - G,G-Shock,Casio,"EGP 9,895.00",Men,China,Quartz,Resin,Resin,Mineral,GBA-900UU-5ADR
Casio - G,G-Shock,Casio,"EGP 11,695.00",Men,China,Quartz,Resin,Resin,Mineral,GBD-200UU-1DR
Casio - G,G-Shock,Casio,"EGP 7,995.00",Unisex,China,Quartz,Resin,Resin,Mineral,GLX-5600RT-4DR
Casio - G,G-Shock,Casio,"EGP 18,995.00",Men,China,Quartz,Stainless Steel,Resin,Mineral,GM-110MF-1ADR
Casio - G,G-Shock,Casio,"EGP 10,995.00",Unisex,China,Quartz,Resin,Resin,Mineral,GMA-S110GS-3ADR
Casio - G,G-Shock,Casio,"EGP 10,995.00",Unisex,China,Quartz,Resin,Resin,Mineral,GMA-S110GS-8ADR
Casio - G,G-Shock,Casio,"EGP 10,995.00",Unisex,China,Quartz,Resin,Resin,Mineral,GMA-S120GS-8ADR
Calvin Klein - Timeless,Timeless,Calvin Klein,"EGP 11,715.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,25200104
Calvin Klein - Modern,Modern,Calvin Klein,"EGP 11,715.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,25200107
Calvin Klein - Modern,Modern,Calvin Klein,"EGP 12,270.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,25200110
Calvin Klein - Modern,Modern,Calvin Klein,"EGP 12,270.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,25200114
Calvin Klein - Linked,Linked,Calvin Klein,"EGP 10,990.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,25200128
Calvin Klein - Timeless,Timeless,Calvin Klein,"EGP 12,270.00",Women,China,Quartz,Stainless Steel,Stainless steel,Mineral,25200134
Calvin Klein - Timeless,Timeless,Calvin Klein,"EGP 12,270.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,25200135
Calvin Klein - Minimalistic,Minimalistic,Calvin Klein,"EGP 12,270.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,25200136
Calvin Klein - Minimalistic,Minimalistic,Calvin Klein,"EGP 10,990.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,25200137
Fossil - Scarlette,Scarlette,Fossil,"EGP 10,750.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,ES4318
Calvin Klein - Energize,Energize,Calvin Klein,"EGP 12,805.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,25200238
Tommy Hilfiger - Delphine,Delphine,Tommy Hilfiger,"EGP 10,060.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,178.2357
Tommy Hilfiger - Weston,Weston,Tommy Hilfiger,"EGP 12,500.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,171.0502
Tommy Hilfiger - Jason,Jason,Tommy Hilfiger,"EGP 12,805.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,171.0507
Lacoste - Club,Club,Lacoste,"EGP 9,060.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,2001209
Calvin Klein - Sculpt,Sculpt,Calvin Klein,"EGP 10,990.00",Women,China,Quartz,Stainless Steel,Stainless Steel,Mineral,25200245
Hugo Boss - Grip,Grip,Hugo Boss,"EGP 10,885.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,HB153.0274
Casio - G,G-Shock,Casio,"EGP 8,495.00",Men,China,Quartz,Resin,Resin,Mineral Glass,GA-700FF-8ADR
Casio - G,G-Shock,Casio,"EGP 9,195.00",Men,Chine,Quartz,Resin,Resin,Mineral,GA-B001-1ADR
Casio - G,G-Shock,Casio,"EGP 11,195.00",Unisex,China,Quartz,Resin,Resin,Mineral,GA-B001G-1ADR
Casio - General,General,Casio,"EGP 1,995.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,MTP-V004D-2BUDF
Raymond Weil - Freelancer,Freelancer,Raymond Weil,"EGP 87,890.00",Men,Switzerland,Automatic,Stainless steel with yellow tone PVD plating,Stainless steel with yellow gold PVD plating,Sapphire,2731.STP.65001
Frederique Constant - Smartwatch Vitality Ladies,Smartwatch Vitality Ladies,Frederique Constant,"EGP 42,310.00",Women,Switzerland,Quartz,Stainless Steel,Stainless Steel,Mineral,FC-286N3B6B
Raymond Weil - Freelancer,Freelancer,Raymond Weil,"EGP 105,970.00",Men,Switzerland,Mechanical self-winding movement – RW4200,Stainless steel with black ceramic bezel,Stainless Steel,Sapphire with antiglare treatment on both sides,2775.ST1.20051
Raymond Weil - Tango,Tango,Raymond Weil,"EGP 60,820.00",Men,Switzerland,Quartz,Stainless Steel,Stainless Steel,Sapphire crystal,8570.ST1.20701
Raymond Weil - Tango,Tango,Raymond Weil,"EGP 62,770.00",Men,Switzerland,Quartz,Stainless Steel,Stainless Steel,Sapphire glass,8570.ST2.05207
Raymond Weil - Tango,Tango,Raymond Weil,"EGP 61,380.00",Men,Switzerland,Quartz,Stainless steel,Stainless Steel,Sapphire,8570.ST3.65501
Frederique Constant - Classics,Classics,Frederique Constant,"EGP 44,070.00",Men,Switzerland,Quartz,Stainless Steel,Stainless Steel,Sapphire crystal,FC-252DGS5B6B
Frederique Constant - Highlife,Highlife,Frederique Constant,"EGP 119,690.00",Women,Switzerland,Automatic,Stainless Steel,Stainless steel & yellow gold,Mineral,FC-303V2NH3B
Frederique Constant - Classics Heart Beat,Classics Heart Beat,Frederique Constant,"EGP 74,090.00",Men,Switzerland,Automatic,Stainless Steel,Leather,Mineral,FC-310MC5B6
Tommy Hilfiger - Casual,Casual,Tommy Hilfiger,"EGP 9,455.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,178.1584
Gucci - G,G-Timeless,Gucci,"EGP 57,540.00",Unisex,Switzerland,Quartz,Stainless Steel,Stainless Steel,Mineral,YA126.4126
Calvin Klein - Impressive,Impressive,Calvin Klein,"EGP 10,950.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,25200300
Frederique Constant - Highlife,Highlife,Frederique Constant,"EGP 103,680.00",Women,Switzerland,Automatic,Stainless Steel,Stainless Steel,Mineral,FC-303BD2NH6B
Tommy Hilfiger - Luca,Luca,Tommy Hilfiger,"EGP 13,900.00",Men,China,Quartz,Stainless Steel,Tommy Hilfiger - Luca - 171.0492,Mineral,171.0492
Tommy Hilfiger - Ladies Gift Set,Ladies Gift Set,Tommy Hilfiger,"EGP 12,805.00",Women,China,Quartz,Stainless Steel,Rubber,Mineral,277.0150
Tommy Hilfiger - Jameson,Jameson,Tommy Hilfiger,"EGP 12,900.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,179.2051
Tommy Hilfiger - Troy,Troy,Tommy Hilfiger,"EGP 13,900.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,179.2106
Tommy Hilfiger - Troy,Troy,Tommy Hilfiger,"EGP 13,900.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,179.2104
Tommy Hilfiger - Troy,Troy,Tommy Hilfiger,"EGP 12,900.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,179.2102
Tommy Hilfiger - Dexter,Dexter,Tommy Hilfiger,"EGP 12,900.00",Men,China,Quartz,Plated Stainless Steel,Leather,Mineral,179.2086
Lacoste - Ladycroc,Ladycroc,Lacoste,"EGP 7,610.00",Women,China,Quartz,Plated Stainless Steel,Leather,Mineral,2001264
Casio - G,G-Shock,Casio,"EGP 11,995.00",Women,China,Quartz,Resin,Resin,Mineral,GMA-S110SG-7ADR
Frederique Constant - Highlife Automatic,Highlife Automatic,Frederique Constant,"EGP 113,890.00",Men,Switzerland,Automatic,Stainless Steel,Stainless Steel,Mineral,FC-303N4NH6B
Frederique Constant - Classics,Classics,Frederique Constant,"EGP 62,690.00",Men,Switzerland,Quartz,Stainless Steel,Stainless Steel,Mineral,FC-296SW5B6B
Tommy Hilfiger - Juliette,Juliette,Tommy Hilfiger,"EGP 11,500.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,178.2643
Casio - G,G-Shock,Casio,"EGP 10,595.00",Men,China,Quartz,Resin,Resin,Mineral,GBD-100-1DR
Casio - G,G-Shock,Casio,"EGP 12,995.00",Men,China,Quartz,Resin,Resin,Mineral,GBX-100-8DR
Hugo Boss - Visit Casual,Visit Casual,Hugo Boss,"EGP 10,110.00",Men,China,Quartz,Stainless Steel,Rubber,Mineral,HB153.0301
Hugo Boss - Grip,Grip,Hugo Boss,"EGP 12,700.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,HB153.0276
Calvin Klein - Aqueous,Aqueous,Calvin Klein,"EGP 11,950.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,25200385
Calvin Klein - Slate,Slate,Calvin Klein,"EGP 10,950.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,25200260
Calvin Klein - Sport 3HD,Sport 3HD,Calvin Klein,"EGP 9,950.00",Men,China,Quartz,Stainless Steel,Rubber,Mineral,25200207
Frederique Constant - Classics,Classics,Frederique Constant,"EGP 56,490.00",Men,Switzerland,Quartz,Stainless Steel,Stainless Steel,Mineral,FC-270N4P6B
Tommy Hilfiger - Juliette,Juliette,Tommy Hilfiger,"EGP 11,500.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,178.2644
Tommy Hilfiger - Juliette,Juliette,Tommy Hilfiger,"EGP 11,500.00",Women,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,178.2642
Tommy Hilfiger - Men Gift set,Men Gift set,277.0149,"EGP 13,725.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,277.0149
Tommy Hilfiger – San Diego Le Watch - 179.2041,San Diego Le Watch,Tommy Hilfiger,"EGP 6,900.00",Men,China,Quartz,Plastic,Nylon,Mineral,179.2041
Tommy Hilfiger - Houston,Houston,Tommy Hilfiger,"EGP 6,900.00",Men,China,Quartz,Plastic,Rubber,Mineral,179.2033
Tommy Hilfiger - Paige,Paige,Tommy Hilfiger,"EGP 12,805.00",Plated Stainless Steel,China,Quartz,Plated Stainless Steel,Plated Stainless Steel,Mineral,178.2546
Tommy Hilfiger - Dexter,Dexter,Tommy Hilfiger,"EGP 13,500.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,179.2088
Tommy Hilfiger - Clark,Clark,Tommy Hilfiger,"EGP 11,900.00",Rubber,China,Quartz,N/A Quartz,R,Mineral,179.2084
Tommy Hilfiger - Clark,Clark,Tommy Hilfiger,"EGP 13,500.00",Men,China,Quartz,Stainless Steel,Rubber,Mineral,179.2083
Lacoste - Endurance,Endurance,Lacoste,"EGP 11,500.00",Men,China,Quartz,Lonic Plated Black Steel,Rubber,Mineral,2011218
Lacoste - 12.12 Chrono,12.12 Chrono,Lacoste,"EGP 8,900.00",Men,China,Quartz,Plastic,Silicone,Mineral,2011246
Lacoste - 12.12,12.12,Lacoste,"EGP 8,900.00",Men,China,Quartz,Resin,Silicone,Mineral,2011245
Lacsote - Neocroc,Neocroc,Lacsote,"EGP 5,900.00",Women,China,Quartz,Plastic,Silicone,Mineral,2001347
Lacoste - 12.12 Holiday,12.12 Holiday,Lacoste,"EGP 5,900.00",Men,China,Quartz,Plastic,Silicone,Mineral,2011280
Lacoste - Mainsail,Mainsail,Lacoste,"EGP 8,900.00",Men,Chona,Quartz,Stainless Steel,Silicone,Mineral,2011362
Lacoste - Mainsail,Mainsail,Lacoste,"EGP 9,900.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,2011360
Lacoste - Boston,Boston,Lacoste,"EGP 9,900.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,2011379
Lacoste - Highkey,Highkey,Lacoste,"EGP 7,500.00",Men,China,Quartz,Stainless Steel,Rubber,Mineral,2011357
Lacoste - Highkey,Highkey,Lacoste,"EGP 8,500.00",Men,China,Quartz,Stainless Steel,Rubber,Mineral,2011359
Lacoste - Highkey,Highkey,Lacoste,"EGP 8,500.00",Men,China,Quartz,Stainless Steel,Rubber,Mineral,2011356
Lacoste - Boston,Boston,Lacoste,"EGP 10,900.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,2011347
Lacoste - Boston,Boston,Lacoste,"EGP 10,900.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,2011346
Lacoste - Heritage,Heritage,Lacoste,"EGP 10,500.00",Men,China,Quartz,Plated Stainless Steel,Rubber,Mineral,2011327
Lacoste - Lisbon,Lisbon,Lacoste,"EGP 8,500.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,2011325
Lacoste - 12. 12,12. 12,Lacoste,"EGP 5,900.00",Unisex,China,Quartz,Plastic,Silicone,Mineral,2011317
Lacoste - .12.12,.12.12,Lacoste,"EGP 5,900.00",Unsex,China,Quartz,Plastic,Silicone,Mineral,2011318
D1 Milano - Red Blast,Red Blast,D1 Milano,"EGP 15,990.00",Men,China,Quartz,"Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating - Hidden Butterfly Clasp",Mineral,PHBJ05
D1 Milano - Green Blast,Green Blast,D1 Milano,"EGP 15,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PHBJ02
D1 Milano - Orange Blast,Orange Blast,D1 Milano,"EGP 15,990.00",Men,China,Quartz,"Material Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating","GlassMineral, Anti-Reflective Coating",PHBJ01
D1 Milano - Akebia Mesh,Akebia Mesh,D1 Milano,"EGP 13,990.00",Women,China,Quartz,"Polycarbonate, Soft-Touch Coating","Taupe Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBU15
D1 Milano - Gold Mesh,Gold Mesh,D1 Milano,"EGP 13,990.00",Men,China,Quartz,"Polycarbonate, Soft-Touch Coating","Black Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBU14
D1 Milano - Gold Mesh,Gold Mesh,D1 Milano,"EGP 13,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Black Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBU13
D1 Milano - Green_01,Green_01,D1 Milano,"EGP 10,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Green Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBU10
D1 Milano - Blue_01,Blue_01,D1 Milano,"EGP 10,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Taupe Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBU09
D1 Milano - Grey_01,Grey_01,D1 Milano,"EGP 10,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Grey Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBU08
D1 Milano - Black_01,Black_01,D1 Milano,"EGP 10,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Black Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBU07
D1 Milano - Ecru,Ecru,D1 Milano,"EGP 10,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Taupe Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBU06
D1 Milano - Akebia,Akebia,D1 Milano,"EGP 10,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Grey Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBU03
D1 Milano - Black Mesh,Black Mesh,D1 Milano,"EGP 13,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating","Mineral, Anti-Reflective Coating",PCBJ35
D1 Milano - Military Green,Military Green,D1 Milano,"EGP 10,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating",Mineral with Anti-Reflective Coating,PCBJ22
D1 Milano - Navy Blue,Navy Blue,D1 Milano,"EGP 10,990.00",Unisex,China,Quartz,"Polycarbonate, Soft-Touch Coating","Polycarbonate, Soft-Touch Coating",Mineral with Anti-Reflective Coating,PCBJ21
Frederique Constant - The Classics Moneta Moonphase,The Classics Moneta Moonphase,Frederique Constant,"EGP 63,730.00",Unisex,Switzerland,Quartz,Stainless steel,Calf leather with crocodile pattern,Mineral,FC-206B3S6
Hugo Boss - Velocity,Velocity,Hugo Boss,"EGP 15,215.00",Men,Unknown,Quartz,Stainless Steel,Silicone,Mineral,1513716
Hugo Boss - Velocity,Velocity,Hugo Boss,"EGP 18,135.00",Men,Unknown,Quartz,Plated Black Steel,Silicone,Mineral,1513718
Hugo Boss - Hero,Hero,Hugo Boss,"EGP 20,900.00",Men,Unknown,Quartz,Stainless Steel,Two Tone Stainless Steel,Mineral,1513757
Hugo Boss - Skymaster,Skymaster,Hugo Boss,"EGP 19,900.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1513784
Hugo Boss - Metronome,Metronome,Hugo Boss,"EGP 18,135.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1513801
Hugo Boss - Champion,Champion,Hugo Boss,"EGP 18,470.00",Men,Unknown,Quartz,Stainless Steel,Leather,Mineral,1513816
Hugo Boss - Elite,Elite,Hugo Boss,"EGP 14,510.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1513895
Hugo Boss - Elite Business,Elite Business,Hugo Boss,"EGP 14,510.00",Male,Unknown,Quartz,Mineral,Stainless Steel,Mineral,1513896
Hugo Boss - Admiral,Admiral,Hugo Boss,"EGP 19,965.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1513905
Hugo Boss - Admiral,Admiral,Hugo Boss,"EGP 19,965.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1513907
Hugo Boss - Admiral,Admiral,Hugo Boss,"EGP 21,990.00",Men,Unknown,Quartz,Stainless steel,Stainless steel,Mineral,1513908
Hugo Boss - Allure,Allure,Hugo Boss,"EGP 15,830.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1513922
Hugo Boss - Skymaster,Skymaster,Hugo Boss,"EGP 19,350.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1513938
Hugo Boss - Energy,Energy,Hugo Boss,"EGP 19,900.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1513971
Hugo Boss - Energy,Energy,Hugo Boss,"EGP 22,870.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1513974
Hugo Boss - Center Court,Center Court,Hugo Boss,"EGP 19,350.00",Men,Unknown,Quartz,Stainless Steel,Stainless Steel,Mineral,1514023
Gucci - Dive Automatic,Dive Automatic,Gucci,"EGP 109,330.00",Men,Switzerland,Automatic,Stainless Steel With Uni-directional Ceramic Bezel,Stainless Steel,Sapphire glass with anti-reflective coating,YA136.363
Gucci - Dive Automatic,Dive Automatic,Gucci,"EGP 113,990.00",Men,Switzerland,Automatic,Stainless Steel With Uni-directional Ceramic Bezel,Nylon,Sapphire glass with anti reflective coating,YA136.364
Gucci - Diamantissima,Diamantissima,Gucci,"EGP 76,370.00",Women,Switzerland,Quartz,Rose gold and black PVD,Leather,Sapphire,YA141.401
